Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.10.2.104-192.168.10.23-80-53618-6,192.168.10.23,53618,172.10.2.104,80,6,14/11/2019 07:59:31 AM,6,3,2,18.0,397.0,6.0,6.0,6.0,0.0,391.0,6.0,198.5,272.2361107568208,6.916666666666667E7,833333.3333333333,1.5,1.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,1,0,0,60,40,500000.0,333333.3333333333,6.0,391.0,134.33333333333331,198.81314510531405,39526.666666666664,0,0,0,1,1,0,0,0,0.0,161.2,6.0,198.5,0,0,0,0,0,0,3,18,2,397,-1,237,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53619-6,192.168.10.23,53619,172.10.2.104,80,6,14/11/2019 07:59:31 AM,45,0,5,0.0,127.0,0,0,0,0,115.0,0.0,25.4,50.17768428295591,2822222.222222222,111111.11111111111,11.25,11.236102527122116,26.0,2.0,0,0,0,0,0,45.0,11.25,11.236102527122116,26.0,2.0,0,0,0,0,0,124,0.0,111111.11111111111,0.0,115.0,21.166666666666664,46.062638511777266,2121.7666666666664,0,1,0,0,0,0,0,0,0.0,25.4,0.0,25.4,0,0,0,0,0,0,0,0,5,127,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53618-6,172.10.2.104,80,192.168.10.23,53618,6,14/11/2019 07:59:31 AM,7,3,4,127.0,397.0,115.0,6.0,42.33333333333333,62.93117934166921,391.0,0.0,99.25,194.52056446555977,7.485714285714287E7,1000000.0,1.1666666666666665,0.752772652709081,2.0,0.0,5.0,2.5,0.7071067811865476,3.0,2.0,6.0,2.0,1.0,3.0,1.0,0,0,0,0,60,104,428571.4285714286,571428.5714285715,0.0,391.0,65.5,137.2651240691323,18841.714285714286,0,1,0,0,1,0,0,0,1.0,74.85714285714286,42.333333333333336,99.25,0,0,0,0,0,0,3,127,4,397,-1,1024,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53618-6,192.168.10.23,53618,172.10.2.104,80,6,14/11/2019 07:59:31 AM,4,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,1.3333333333333333,1.1547005383792515,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,500000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,7.5,6.0,6.0,0,0,0,0,0,0,2,12,2,12,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58801-80-6,192.168.40.30,58801,10.11.10.201,80,6,14/11/2019 07:59:31 AM,56,5,2,387.0,0.0,363.0,6.0,77.4,159.65525359348499,0.0,0.0,0.0,0.0,6910714.285714285,125000.0,9.333333333333334,17.974055376198958,46.0,1.0,53.0,13.25,21.83842179889991,46.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,100,64,89285.71428571429,35714.28571428572,0.0,363.0,48.375,127.16236808562059,16170.267857142857,0,1,0,0,0,0,0,0,0.0,55.285714285714285,77.4,0.0,0,0,0,0,0,0,5,387,2,0,-1,29200,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58801-80-6,10.11.10.201,80,192.168.40.30,58801,6,14/11/2019 07:59:31 AM,4,2,1,121.0,6.0,115.0,6.0,60.5,77.07463914933368,6.0,6.0,6.0,0.0,3.175E7,750000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,40,20,500000.0,250000.0,6.0,115.0,33.25,54.5,2970.25,0,0,0,0,1,0,0,0,0.0,44.333333333333336,60.5,6.0,0,0,0,0,0,0,2,121,1,6,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58800-80-6,192.168.40.30,58800,10.11.10.201,80,6,14/11/2019 07:59:31 AM,65,1,4,6.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,461538.46153846156,76923.07692307694,16.25,25.35580144003866,54.0,1.0,0,0,0,0,0,57.0,19.0,30.315012782448235,54.0,1.0,0,0,0,0,20,80,15384.615384615387,61538.461538461546,6.0,6.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,4.0,7.2,6.0,6.0,0,0,0,0,0,0,1,6,4,24,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58802-80-6,192.168.40.30,58802,10.11.10.201,80,6,14/11/2019 07:59:31 AM,14,2,5,369.0,127.0,363.0,6.0,184.5,252.43712088359746,115.0,0.0,25.4,50.17768428295591,3.5428571428571425E7,500000.0,2.3333333333333335,1.3662601021279464,5.0,1.0,2.0,2.0,0.0,2.0,2.0,14.0,3.5,2.3804761428476167,6.0,1.0,0,0,0,0,40,124,142857.14285714287,357142.85714285716,0.0,363.0,62.0,127.8112447545766,16335.714285714286,0,1,0,0,0,0,0,0,2.0,70.85714285714286,184.5,25.4,0,0,0,0,0,0,2,369,5,127,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58801-80-6,192.168.40.30,58801,10.11.10.201,80,6,14/11/2019 07:59:31 AM,22,10,3,768.0,6.0,363.0,0.0,76.80000000000001,150.85224559150586,6.0,0.0,2.0,3.4641016151377544,3.518181818181818E7,590909.0909090909,1.8333333333333335,1.5859229221975182,6.0,0.0,16.0,1.7777777777777777,0.8333333333333333,3.0,1.0,20.0,10.0,7.0710678118654755,15.0,5.0,0,0,0,0,212,84,454545.45454545453,136363.63636363635,0.0,363.0,55.285714285714285,130.39433008640106,17002.681318681316,0,1,0,0,0,0,0,0,0.0,59.53846153846154,76.8,2.0,0,0,0,0,0,0,10,768,3,6,-1,29200,9,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58801-80-6,10.11.10.201,80,192.168.40.30,58801,6,14/11/2019 07:59:31 AM,0,0,2,0.0,6.0,0,0,0,0,6.0,0.0,3.0,4.242640687119285,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,52,0.0,0.0,0.0,6.0,2.0,3.4641016151377544,12.0,0,1,0,0,1,0,0,0,0.0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,2,6,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58801-80-6,10.11.10.201,80,192.168.40.30,58801,6,14/11/2019 07:59:31 AM,6,3,1,127.0,6.0,115.0,6.0,42.33333333333333,62.93117934166921,6.0,6.0,6.0,0.0,2.2166666666666668E7,666666.6666666666,2.0,1.0,3.0,1.0,4.0,2.0,1.4142135623730951,3.0,1.0,0,0,0,0,0,0,0,0,0,60,20,500000.0,166666.66666666666,6.0,115.0,27.8,48.746281909495416,2376.2,0,0,0,0,1,0,0,0,0.0,34.75,42.333333333333336,6.0,0,0,0,0,0,0,3,127,1,6,-1,237,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58801-80-6,10.11.10.201,80,192.168.40.30,58801,6,14/11/2019 07:59:31 AM,2,1,1,6.0,115.0,6.0,6.0,6.0,0.0,115.0,115.0,115.0,0.0,6.05E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,500000.0,500000.0,6.0,115.0,78.66666666666666,62.93117934166921,3960.3333333333335,0,0,0,1,1,0,0,0,1.0,118.0,6.0,115.0,0,0,0,0,0,0,1,6,1,115,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58802-80-6,192.168.40.30,58802,10.11.10.201,80,6,14/11/2019 07:59:31 AM,79,7,8,744.0,254.0,363.0,0.0,106.28571428571428,175.38977002257408,115.0,0.0,31.75,51.44969804159621,1.2632911392405065E7,189873.41772151898,5.6428571428571415,14.521110059586952,56.0,1.0,71.0,11.833333333333334,21.738598544217766,56.0,1.0,79.0,11.285714285714285,22.05836414087474,61.0,1.0,0,0,0,0,164,184,88607.59493670886,101265.82278481014,0.0,363.0,62.75,123.09210643524898,15151.666666666664,0,0,0,0,1,0,0,0,1.0,66.93333333333334,106.28571428571429,31.75,0,0,0,0,0,0,7,744,8,254,-1,237,5,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53619-6,192.168.10.23,53619,172.10.2.104,80,6,14/11/2019 07:59:31 AM,100484,4,1,409.0,6.0,391.0,6.0,102.24999999999999,192.5,6.0,6.0,6.0,0.0,4130.010747979778,49.75916563831058,25121.0,50236.66668214894,100476.0,1.0,100480.0,33493.333333333336,58008.69095517786,100476.0,1.0,0,0,0,0,0,0,0,0,0,80,20,39.80733251064846,9.951833127662114,6.0,391.0,70.16666666666667,157.17559182858724,24704.166666666664,0,0,0,0,1,0,0,0,0.0,84.2,102.25,6.0,0,0,0,0,0,0,4,409,1,6,-1,1024,4,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53620-6,192.168.10.23,53620,172.10.2.104,80,6,14/11/2019 07:59:31 AM,19,2,5,397.0,127.0,391.0,6.0,198.5,272.2361107568208,115.0,0.0,25.4,50.17768428295591,2.757894736842105E7,368421.05263157893,3.1666666666666665,2.3166067138525404,7.0,1.0,3.0,3.0,0.0,3.0,3.0,19.0,4.75,3.095695936834452,9.0,2.0,0,0,0,0,40,124,105263.15789473684,263157.8947368421,0.0,391.0,65.5,137.2651240691323,18841.714285714286,0,1,0,0,0,0,0,0,2.0,74.85714285714286,198.5,25.4,0,0,0,0,0,0,2,397,5,127,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53620-6,192.168.10.23,53620,172.10.2.104,80,6,14/11/2019 07:59:31 AM,4,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,1.3333333333333333,0.5773502691896257,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,500000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,7.5,6.0,6.0,0,0,0,0,0,0,2,12,2,12,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53619-6,172.10.2.104,80,192.168.10.23,53619,6,14/11/2019 07:59:31 AM,2835,4,3,127.0,12.0,115.0,0.0,31.75,55.572025336494626,6.0,0.0,4.0,3.4641016151377544,49029.9823633157,2469.135802469136,472.49999999999994,747.2308210988089,1833.0,1.0,130.0,43.33333333333333,72.45918391296809,127.0,1.0,2807.0,1403.5,607.4047250392443,1833.0,974.0,0,0,0,0,92,72,1410.9347442680776,1058.2010582010582,0.0,115.0,18.125,39.237145301723615,1539.5535714285713,0,0,0,0,1,0,0,0,0.0,20.714285714285715,31.75,4.0,0,0,0,0,0,0,4,127,3,12,-1,1024,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58802-80-6,10.11.10.201,80,192.168.40.30,58802,6,14/11/2019 07:59:31 AM,104453,0,6,0.0,36.0,0,0,0,0,6.0,6.0,6.0,0.0,344.65261888121927,57.44210314686988,20890.6,46708.88857380359,104446.0,1.0,0,0,0,0,0,104453.0,20890.6,46708.88857380359,104446.0,1.0,0,0,0,0,0,120,0.0,57.44210314686988,6.0,6.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,7.0,0.0,6.0,0,0,0,0,0,0,0,0,6,36,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58803-80-6,10.11.10.201,80,192.168.40.30,58803,6,14/11/2019 07:59:31 AM,75,6,7,248.0,738.0,115.0,0.0,41.33333333333333,57.10925202335141,363.0,0.0,105.42857142857143,175.97524176510092,1.3146666666666668E7,173333.33333333334,6.249999999999999,9.10669084694425,33.0,1.0,65.0,13.0,24.596747752497688,57.0,2.0,38.0,6.333333333333333,9.66781602362533,26.0,1.0,0,0,0,0,132,176,80000.0,93333.33333333334,0.0,363.0,70.42857142857143,130.30302805721408,16978.87912087912,0,1,0,0,1,0,0,0,1.0,75.84615384615384,41.333333333333336,105.42857142857143,0,0,0,0,0,0,6,248,7,738,-1,1024,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58802-80-6,192.168.40.30,58802,10.11.10.201,80,6,14/11/2019 07:59:31 AM,498,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,48192.77108433735,8032.128514056226,166.0,276.2625562757284,485.0,6.0,0,0,0,0,0,13.0,6.5,0.7071067811865476,7.0,6.0,0,0,0,0,20,60,2008.0321285140565,6024.096385542169,6.0,6.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,3.0,7.5,6.0,6.0,0,0,0,0,0,0,1,6,3,18,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58803-80-6,10.11.10.201,80,192.168.40.30,58803,6,14/11/2019 07:59:31 AM,476,4,8,127.0,399.0,115.0,0.0,31.75,55.572025336494626,363.0,0.0,49.875,126.53902560080033,1105042.0168067226,25210.084033613442,43.27272727272727,127.4049378235325,427.0,1.0,6.0,2.0,1.0,3.0,1.0,455.0,65.0,159.7414577789164,427.0,1.0,0,0,0,0,92,172,8403.361344537814,16806.72268907563,0.0,363.0,40.92307692307693,101.4671223750675,10295.576923076924,1,0,0,0,1,0,0,0,2.0,44.333333333333336,31.75,49.875,0,0,0,0,0,0,4,127,8,399,-1,1024,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53620-6,172.10.2.104,80,192.168.10.23,53620,6,14/11/2019 07:59:31 AM,48,3,6,127.0,409.0,115.0,6.0,42.33333333333333,62.93117934166921,391.0,0.0,68.16666666666666,158.18270027618908,1.1166666666666666E7,187500.0,6.0,6.803360514166091,20.0,1.0,10.0,5.0,2.8284271247461903,7.0,3.0,36.0,7.2,8.526429498916883,20.0,1.0,0,0,0,0,60,144,62500.0,125000.0,0.0,391.0,53.599999999999994,123.62865543410413,15284.044444444444,0,1,0,0,1,0,0,0,2.0,59.55555555555556,42.333333333333336,68.16666666666667,0,0,0,0,0,0,3,127,6,409,-1,1023,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53619-6,192.168.10.23,53619,172.10.2.104,80,6,14/11/2019 07:59:31 AM,98597,3,2,18.0,397.0,6.0,6.0,6.0,0.0,391.0,6.0,198.5,272.2361107568208,4209.05301378338,50.71148209377567,24649.25,49263.837503622606,98545.0,3.0,98594.0,49297.0,69712.24334361935,98591.0,3.0,98551.0,98551.0,0.0,98551.0,98551.0,0,1,0,0,60,40,30.4268892562654,20.284592837510267,6.0,391.0,134.33333333333331,198.81314510531405,39526.666666666664,0,0,0,1,1,0,0,0,0.0,161.2,6.0,198.5,0,0,0,0,0,0,3,18,2,397,-1,237,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58803-80-6,192.168.40.30,58803,10.11.10.201,80,6,14/11/2019 07:59:31 AM,98721,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,182.3320266204759,30.388671103412648,49360.5,69802.04590483004,98718.0,3.0,98718.0,98718.0,0.0,98718.0,98718.0,0,0,0,0,0,0,0,0,0,40,20,20.259114068941763,10.129557034470881,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58804-80-6,192.168.40.30,58804,10.11.10.201,80,6,14/11/2019 07:59:31 AM,58,5,1,387.0,0.0,363.0,6.0,77.4,159.65525359348499,0.0,0.0,0.0,0.0,6672413.793103448,103448.27586206897,11.600000000000001,22.040871126160145,51.0,1.0,7.0,1.75,0.9574271077563381,3.0,1.0,0,0,0,0,0,0,0,0,0,100,32,86206.89655172413,17241.379310344826,0.0,363.0,55.285714285714285,135.71872173201245,18419.571428571428,0,1,0,0,0,0,0,0,0.0,64.5,77.4,0.0,0,0,0,0,0,0,5,387,1,0,-1,65535,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58805-80-6,192.168.40.30,58805,10.11.10.201,80,6,14/11/2019 07:59:31 AM,40,5,4,387.0,121.0,363.0,6.0,77.4,159.65525359348499,115.0,0.0,30.25,56.570752160458326,1.2699999999999998E7,224999.99999999997,5.000000000000001,9.710083124552247,29.0,1.0,36.0,9.0,13.466006584482772,29.0,1.0,37.0,12.333333333333332,17.8978583448784,33.0,2.0,0,0,0,0,100,104,124999.99999999999,99999.99999999999,0.0,363.0,50.8,115.16538831900263,13263.066666666668,0,1,0,0,0,0,0,0,0.0,56.44444444444444,77.4,30.25,0,0,0,0,0,0,5,387,4,121,-1,237,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58804-80-6,10.11.10.201,80,192.168.40.30,58804,6,14/11/2019 07:59:31 AM,5,3,1,127.0,0.0,115.0,6.0,42.33333333333333,62.93117934166921,0.0,0.0,0.0,0.0,2.5399999999999996E7,799999.9999999999,1.6666666666666667,0.5773502691896257,2.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0,0,0,0,0,0,0,0,0,60,32,600000.0,199999.99999999997,0.0,115.0,25.4,50.17768428295591,2517.8,0,1,0,0,1,0,0,0,0.0,31.75,42.333333333333336,0.0,0,0,0,0,0,0,3,127,1,0,-1,29200,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58803-80-6,10.11.10.201,80,192.168.40.30,58803,6,14/11/2019 07:59:31 AM,92,0,2,0.0,12.0,0,0,0,0,6.0,6.0,6.0,0.0,130434.78260869565,21739.130434782608,92.0,0.0,92.0,92.0,0,0,0,0,0,92.0,92.0,0.0,92.0,92.0,0,0,0,0,0,40,0.0,21739.130434782608,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,0.0,6.0,0,0,0,0,0,0,0,0,2,12,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58804-80-6,10.11.10.201,80,192.168.40.30,58804,6,14/11/2019 07:59:31 AM,147,6,7,133.0,744.0,115.0,0.0,22.166666666666664,45.573749754290205,363.0,0.0,106.28571428571428,175.38977002257408,5965986.394557823,88435.37414965987,12.25,21.867888454410622,69.0,1.0,92.0,18.4,29.305289624912426,69.0,1.0,72.0,12.0,17.527121840165314,46.0,2.0,0,0,0,0,144,164,40816.32653061225,47619.04761904762,0.0,363.0,63.07142857142858,130.47927291083693,17024.84065934066,0,0,0,0,1,0,0,0,1.0,67.92307692307692,22.166666666666668,106.28571428571429,0,0,0,0,0,0,6,133,7,744,-1,1024,4,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58804-80-6,10.11.10.201,80,192.168.40.30,58804,6,14/11/2019 07:59:31 AM,2,1,1,6.0,115.0,6.0,6.0,6.0,0.0,115.0,115.0,115.0,0.0,6.05E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,500000.0,500000.0,6.0,115.0,78.66666666666666,62.93117934166921,3960.3333333333335,0,0,0,1,1,0,0,0,1.0,118.0,6.0,115.0,0,0,0,0,0,0,1,6,1,115,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58804-80-6,192.168.40.30,58804,10.11.10.201,80,6,14/11/2019 07:59:31 AM,4,3,1,18.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,1.3333333333333333,0.5773502691896257,2.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0,0,0,0,0,0,0,0,0,60,20,750000.0,250000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.5,6.0,6.0,0,0,0,0,0,0,3,18,1,6,-1,1023,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58804-80-6,192.168.40.30,58804,10.11.10.201,80,6,14/11/2019 07:59:31 AM,2,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58805-80-6,10.11.10.201,80,192.168.40.30,58805,6,14/11/2019 07:59:31 AM,1150,7,7,139.0,744.0,115.0,0.0,19.857142857142858,42.04929080427941,363.0,0.0,106.28571428571428,175.38977002257408,767826.0869565217,12173.913043478262,88.46153846153845,304.2733462378347,1101.0,1.0,1149.0,191.5,448.5433089457472,1107.0,2.0,1116.0,186.0,448.74892757532024,1102.0,1.0,0,0,0,0,164,164,6086.956521739131,6086.956521739131,0.0,363.0,59.26666666666667,126.59353778737605,16025.923809523809,1,0,0,0,1,0,0,0,1.0,63.5,19.857142857142858,106.28571428571429,0,0,0,0,0,0,7,139,7,744,-1,1024,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58805-80-6,10.11.10.201,80,192.168.40.30,58805,6,14/11/2019 07:59:31 AM,2,1,1,6.0,115.0,6.0,6.0,6.0,0.0,115.0,115.0,115.0,0.0,6.05E7,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,500000.0,500000.0,6.0,115.0,78.66666666666666,62.93117934166921,3960.3333333333335,0,0,0,1,1,0,0,0,1.0,118.0,6.0,115.0,0,0,0,0,0,0,1,6,1,115,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58805-80-6,192.168.40.30,58805,10.11.10.201,80,6,14/11/2019 07:59:31 AM,13,3,1,18.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1846153.8461538462,307692.3076923077,4.333333333333333,4.932882862316248,10.0,1.0,12.0,6.0,5.656854249492381,10.0,2.0,0,0,0,0,0,0,0,0,0,60,20,230769.23076923078,76923.07692307692,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.5,6.0,6.0,0,0,0,0,0,0,3,18,1,6,-1,1023,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58805-80-6,192.168.40.30,58805,10.11.10.201,80,6,14/11/2019 07:59:31 AM,1,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.2E7,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53621-6,192.168.10.23,53621,172.10.2.104,80,6,14/11/2019 07:59:31 AM,10,5,2,415.0,0.0,391.0,6.0,82.99999999999999,172.1772342674838,0.0,0.0,0.0,0.0,4.15E7,700000.0,1.6666666666666665,0.816496580927726,3.0,1.0,8.0,2.0,0.816496580927726,3.0,1.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,100,64,499999.99999999994,199999.99999999997,0.0,391.0,51.875,137.05935888199267,18785.26785714286,0,1,0,0,0,0,0,0,0.0,59.285714285714285,83.0,0.0,0,0,0,0,0,0,5,415,2,0,-1,29200,5,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53621-6,172.10.2.104,80,192.168.10.23,53621,6,14/11/2019 07:59:31 AM,3,2,1,121.0,6.0,115.0,6.0,60.5,77.07463914933368,6.0,6.0,6.0,0.0,4.2333333333333336E7,1000000.0,1.5,0.7071067811865476,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,6.0,115.0,33.25,54.5,2970.25,0,0,0,0,1,0,0,0,0.0,44.333333333333336,60.5,6.0,0,0,0,0,0,0,2,121,1,6,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53622-6,192.168.10.23,53622,172.10.2.104,80,6,14/11/2019 07:59:31 AM,39,4,5,409.0,127.0,391.0,6.0,102.24999999999999,192.5,115.0,0.0,25.4,50.17768428295591,1.3743589743589744E7,230769.23076923078,4.875,8.592978861505811,26.0,1.0,9.0,3.0,3.4641016151377544,7.0,1.0,39.0,9.75,11.116804097101529,26.0,1.0,0,0,0,0,80,124,102564.10256410256,128205.1282051282,0.0,391.0,53.599999999999994,123.62865543410413,15284.044444444444,0,1,0,0,0,0,0,0,1.0,59.55555555555556,102.25,25.4,0,0,0,0,0,0,4,409,5,127,-1,237,4,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53621-6,172.10.2.104,80,192.168.10.23,53621,6,14/11/2019 07:59:31 AM,372,2,7,6.0,421.0,6.0,0.0,3.0,4.242640687119285,391.0,0.0,60.14285714285714,145.9114212703819,1147849.4623655914,24193.548387096776,46.5,119.86301705339665,343.0,2.0,5.0,5.0,0.0,5.0,5.0,372.0,62.0,146.48003276897504,361.0,2.0,0,0,0,0,52,152,5376.344086021506,18817.204301075268,0.0,391.0,43.3,122.19478985074063,14931.566666666668,0,0,0,0,1,0,0,0,3.0,48.111111111111114,3.0,60.142857142857146,0,0,0,0,0,0,2,6,7,421,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
